City,County,Street,HouseCount,Link,Price EUR,Price per m2,Rooms,Area m2,Floor,Total floors,Flat number,House number,Year,Building type,Heating,Installation type,Specials,Extra quarters,Extra equipment,Security,Upload date,Modify date,Memorized count,Views,Telephone,Coordinates
Vilnius, Žvėrynas,Blindžių g.,-,https://www.aruodas.lt/butai-vilniuje-zveryne-blindziu-g-parduodamas-remontuotinas-2-k-butas-mediniame-1-2736793/,40000,1056,2,37.87,1,1,-,20,1940,Rąstinis,Dujinis,Įrengtas,Atskiras įėjimas,Sandėliukas Rūsys,-,-,6/10/2019,7/17/2019,8,2693,37068622463,54.697691 25.242926
Klaipėda, Bandužiai,Bandužių g.,-,https://www.aruodas.lt/butai-klaipedoje-banduziuose-banduziu-g-parduodamas-3-su-holu-kambariu-butas-kuriam-1-2736663/,74999,962,3,78,2,9,-,-,1991,Blokinis,Centrinis kolektorinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija,Balkonas Rūsys Vieta automobiliui,Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Dušo kabina,Šarvuotos durys Kodinė laiptinės spyna,6/10/2019,8/19/2019,3,534,37063190300,-
Alytus, Senamiestis,Stasio Taškūno g.,-,https://www.aruodas.lt/butai-alytuje-senamiestyje-stasio-taskuno-g-naujos-statybos-3-kambariu-butas-alytaus-1-2736651/,116500,1201,3,97,4,4,7,3,2019,Mūrinis,Aeroterminis,Dalinė apdaila,-,-,-,-,6/10/2019,6/17/2019,-,718,37062994245,54.397323 24.044004
Akmenės r. sav., Naujosios Akmenės m.,Respublikos g.,-,https://www.aruodas.lt/butai-akmeneje-naujosios-akmenes-m-respublikos-g-parduodamas-perplanuotas-2-kambariu-butas-1-2736647/,19500,414,2,47.06,4,5,-,-,1970,Blokinis,Centrinis,Įrengtas,-,-,-,-,6/10/2019,6/13/2019,2,731,37068770644,56.319402 22.877527
Akmenės r. sav., Naujosios Akmenės m.,Ramučių g.,-,https://www.aruodas.lt/butai-akmeneje-naujosios-akmenes-m-ramuciu-g-renovuotame-name-naujosios-akmenes-mieste-1-2736645/,19500,394,2,49.44,4,5,-,-,1990,Blokinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,6/10/2019,6/13/2019,2,497,37068770644,56.316484 22.865461
Plungės m.,-,M. K. Čiurlionio g.,-,https://www.aruodas.lt/butai-plungeje-m-k-ciurlionio-g-parduodama-dalis-namo-pirmas-aukstas-su-1-2736643/,43000,662,3,65,1,1,-,-,1989,Mūrinis,"Dujinis, kietu kuru",Įrengtas,Atskiras įėjimas Tualetas ir vonia atskirai Nauja kanalizacija,Rūsys,Dušo kabina,Šarvuotos durys,6/10/2019,8/8/2019,1,519,37065746080,55.908841 21.850357
Vilnius, Bajorai,Bajorų Sodų 17-oji g.,-,https://www.aruodas.lt/butai-vilniuje-bajoruose-bajoru-sodu-17-oji-g-kokybiskas-butas-unikaliame-projekte-prie-1-2736581/,229000,1527,4,150,1,2,-,-,2017,Mūrinis,Centrinis kolektorinis,Įrengtas,Aukštos lubos Tualetas ir vonia atskirai Butas per kelis aukštus Internetas Virtuvė sujungta su kambariu,-,Vonia Su baldais,-,6/10/2019,7/22/2019,7,1079,37067888388,-
Vilnius, Santariškės,Bajorų Sodų 17-oji g.,-,https://www.aruodas.lt/butai-vilniuje-santariskese-bajoru-sodu-17-oji-g-kokybiskas-butas-unikaliame-projekte-prie-1-2736577/,229000,1527,4,150,1,2,-,-,2017,Mūrinis,Centrinis kolektorinis,Įrengtas,Aukštos lubos Tualetas ir vonia atskirai Butas per kelis aukštus Internetas Virtuvė sujungta su kambariu,-,Vonia Su baldais,-,6/10/2019,7/22/2019,6,815,37067888388,-
Alytus, Senamiestis,Stasio Taškūno g.,-,https://www.aruodas.lt/butai-alytuje-senamiestyje-stasio-taskuno-g-naujos-statybos-2-kambariu-butas-alytaus-1-2736579/,64000,1205,2,53.1,2,4,3,3,2019,Mūrinis,Aeroterminis,Dalinė apdaila,-,-,-,-,6/10/2019,6/10/2019,2,759,37062994245,54.397323 24.044004
Kaunas, Romainiai,Medekšinės g.,-,https://www.aruodas.lt/butai-kaune-romainiuose-medeksines-g-parduodamas-3-kambariu-butas-su-terasa-pusyno-1-2736569/,100000,1174,3,85.16,2,2,-,-,2017,Mūrinis,Dujinis,Įrengtas,-,-,-,-,6/10/2019,8/5/2019,24,3904,37063006322,54.928456 23.809041
Vilnius, Užupis,Subačiaus g.,-,https://www.aruodas.lt/butai-vilniuje-uzupyje-subaciaus-g--butas-ramioje-uzupio-vietoje-buto-1-2736515/,17000,486,1,35,2,2,-,-,1960,Medinis,Kita,Įrengtas,Atskiras įėjimas Nauja elektros instaliacija Uždaras kiemas Internetas Kabelinė televizija,Sandėliukas Vieta automobiliui,Su baldais Šaldytuvas Virtuvės komplektas Viryklė Židinys,Šarvuotos durys,6/10/2019,6/10/2019,41,7076,37065593900,-
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-leiciu-kieme-3-k-naujos-statybos-butas-su-1-2736471/,78000,1171,3,66.63,6,9,52,9,2019,Mūrinis,Centrinis kolektorinis,Dalinė apdaila,Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Balkonas,Plastikiniai vamzdžiai,Šarvuotos durys Kodinė laiptinės spyna Videokameros,6/10/2019,6/10/2019,-,311,37068142441,54.738302 25.221886
Klaipėda, Vėtrungė,Ryšininkų g.,-,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-rysininku-g-rysininku-g-klaipedoje-parduodamas-3k-1-2736467/,69900,896,3,78,1,9,-,-,1985,Blokinis,Centrinis,Įrengtas,-,-,-,-,6/10/2019,6/10/2019,-,198,37062020311,-
Klaipėda, Centras,Ryšininkų g.,-,https://www.aruodas.lt/butai-klaipedoje-centre-rysininku-g-rysininku-g-tvarkingame-bendrijos-name-1-2731201/,69999,897,3,78,1,10,-,-,1978,Blokinis,Centrinis,Įrengtas,Tualetas ir vonia atskirai Nauja kanalizacija,Sandėliukas Balkonas Rūsys,Vonia,Signalizacija Kodinė laiptinės spyna,5/30/2019,5/31/2019,-,212,37068771648,-
Vilnius, Antakalnis,Švyturio g.,-,https://www.aruodas.lt/butai-vilniuje-antakalnyje-svyturio-g-parduodamas-puikus-aristokratiskas-butas-1-2736353/,152500,1733,3,88,5,5,-,-,1980,Mūrinis,Centrinis,Įrengtas,-,-,-,-,6/10/2019,8/10/2019,1,872,37068311504,54.713094 25.319942
Kaunas, Centras,Kęstučio g.,-,https://www.aruodas.lt/butai-kaune-centre-kestucio-g-prabangus-2-ju-kambariu-butas-prestizineje-1-2736415/,350000,3889,2,90,8,10,-,-,2009,Mūrinis,Dujinis,Įrengtas,-,-,-,-,6/10/2019,6/10/2019,3,1669,37061344840,54.896353 23.904458
Vilnius, Senamiestis,Gėlių g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-geliu-g-parduodamas-3-kambariu-butas-per-du-aukstus-1-2736401/,229000,1947,4,117.64,3,3,-,9,1940,Mūrinis,Dujinis,Įrengtas,Aukštos lubos Tualetas ir vonia atskirai Butas per kelis aukštus Virtuvė sujungta su kambariu,-,Vonia Su baldais,Kodinė laiptinės spyna,6/10/2019,8/14/2019,22,2337,37065685895,54.67385 25.283542
Klaipėda, Vėtrungė,Kuosų g.,-,https://www.aruodas.lt/butai-klaipedoje-vetrungeje-kuosu-g-parduodamas-kokybiskai-irengtas-erdvus-2-1-2736323/,175000,2011,2,87,30,34,-,-,2007,Monolitinis,Centrinis kolektorinis,Įrengtas,-,Balkonas,Vonia Su baldais,Šarvuotos durys,6/10/2019,6/10/2019,2,1691,37067088303,55.691087 21.146531
Vilnius, Pašilaičiai,Leičių g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-istiklintas-didelis-per-visa-virtuves-ir-1-2721451/,58000,1076,2,53.88,2,9,-,9,2018,Mūrinis,Centrinis,Dalinė apdaila,Nauja kanalizacija Nauja elektros instaliacija Internetas Virtuvė sujungta su kambariu,-,-,Šarvuotos durys Kodinė laiptinės spyna,6/10/2019,6/10/2019,16,2989,37062027660,54.738302 25.221886
Klaipėda, Centras,Pievų Tako g.,-,https://www.aruodas.lt/butai-klaipedoje-centre-pievu-tako-g-parduodamas-jaukus-ir-prabangiai-irengtas-1-2736279/,239000,2213,4,108,4,5,-,-,2009,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,6/10/2019,6/10/2019,1,527,37063790392,55.716652 21.126607
Vilnius, Pašilaičiai,Gabijos g.,-,https://www.aruodas.lt/butai-vilniuje-pasilaiciuose-gabijos-g-parduodamas-erdvus-ir-siltas-3-kambariu-butas-1-2728179/,115000,1643,3,70,7,10,-,85,2000,Mūrinis,Centrinis,Įrengtas,-,-,-,-,6/10/2019,6/10/2019,6,1619,37068427094,54.734018 25.224621
Vilnius, Senamiestis,Savičiaus g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-saviciaus-g-parduodamas-kokybiskas-ir-jaukus-butas-1-2736221/,320000,2822,4,113.4,2,3,-,-,1940,Mūrinis,Centrinis,Įrengtas,-,-,-,-,6/10/2019,8/18/2019,2,772,37063008044,-
Vilnius, Senamiestis,Savičiaus g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-saviciaus-g-parduodamas-kokybiskas-ir-jaukus-butas-1-2721953/,320000,2832,4,113,2,3,-,-,1999,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,5/13/2019,8/18/2019,4,630,37063008044,-
Ukmergės m.,-,J. Basanavičiaus g.,-,https://www.aruodas.lt/butai-ukmergeje-j-basanaviciaus-g-parduodamas-2-k-butas-renovuotame-name-1-2736103/,24900,585,2,42.56,4,4,-,12,"1962 statyba, 2016 renovacija",Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,6/9/2019,7/22/2019,2,2849,37063930063,55.254827 24.769198
Klaipėda, Rumpiškės,Rumpiškės g.,-,https://www.aruodas.lt/butai-klaipedoje-rumpiskese-rumpiskes-g-parduodame-stilingai-irengta-dvieju-1-2693457/,90000,1915,2,47,2,4,-,29,2006,Mūrinis,Centrinis kolektorinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija Internetas Virtuvė sujungta su kambariu,-,Skalbimo mašina Su baldais Šaldytuvas Šildomos grindys Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Vonia,Šarvuotos durys Signalizacija Kodinė laiptinės spyna,6/9/2019,6/10/2019,3,345,37064801335,55.701656 21.151853
Vilnius, Baltupiai,Kalvarijų g.,-,https://www.aruodas.lt/butai-vilniuje-baltupiuose-kalvariju-g-parduodami-auksciausio-lygio-penthouse-1-2722385/,249500,2916,2,85.56,14,14,-,-,2005,Mūrinis,"Centrinis kolektorinis, kita",Įrengtas,Kabelinė televizija Nauja kanalizacija Nauja elektros instaliacija Internetas Virtuvė sujungta su kambariu,Vieta automobiliui Terasa Balkonas,Šildomos grindys Virtuvės komplektas Viryklė Plastikiniai vamzdžiai Kondicionierius Šaldytuvas Dušo kabina Vonia,Signalizacija Budintis sargas Kodinė laiptinės spyna Šarvuotos durys Videokameros,6/9/2019,8/14/2019,16,2012,37065744365,54.728542 25.278921
Ukmergės m.,-,Vasario 16-osios g.,-,https://www.aruodas.lt/butai-ukmergeje-vasario-16-osios-g-parduodamas-erdvus-4-kambariu-butas-ukmerges-1-2695487/,29700,357,4,83.28,5,5,-,51,1988,Mūrinis,Centrinis,Įrengtas,-,-,-,-,6/9/2019,6/9/2019,6,1160,37063930063,55.248988 24.753008
Kėdainių r. sav., Šlapaberžės k.,Stoties g.,-,https://www.aruodas.lt/butai-kedainiuose-slapaberzes-k-stoties-g-tvarkingas-butas-autentiskumu-ir-senove-1-2736019/,3300,60,2,55,2,2,-,1A,1900,Mūrinis,"Kietu kuru, kita",Dalinė apdaila,-,-,-,-,6/9/2019,8/16/2019,3,4097,37064767242,55.420874 23.924134
Druskininkų m.,-,Neravų g.,-,https://www.aruodas.lt/butai-druskininkuose-neravu-g-parduodami-1-4-kambariu-26-68-kv-m-1-2736013/,79100,1173,3,67.42,7,9,-,-,2009,Mūrinis,Kita,Įrengtas,-,-,-,-,6/9/2019,8/4/2019,1,1136,37060604614,54.026778 24.017385
Kaunas, Žaliakalnis,Savanorių pr.,-,https://www.aruodas.lt/butai-kaune-zaliakalnyje-savanoriu-pr-butas-randasi-geroje-vietoje-patogus-1-2735919/,52500,1050,2,50,5,5,-,-,1967,Mūrinis,Centrinis,Įrengtas,-,-,-,-,6/8/2019,7/31/2019,6,1458,37069160008,-
Klaipėda, Miškas,Kretingos g.,-,https://www.aruodas.lt/butai-klaipedoje-misko-mikrorajone-kretingos-g-geroje-vietoje-uz-gera-kaina-butas-puikiai-1-2735913/,51900,1104,2,47,5,5,-,-,1976,Mūrinis,Centrinis,Įrengtas,Nauja kanalizacija Internetas Kabelinė televizija,Balkonas Rūsys Vieta automobiliui,Skalbimo mašina Su baldais Virtuvės komplektas Viryklė Vonia,Šarvuotos durys Kodinė laiptinės spyna,6/8/2019,8/19/2019,2,628,37063190300,-
Vilnius, Naujininkai,Kapsų g.,-,https://www.aruodas.lt/butai-vilniuje-naujininkuose-kapsu-g-idealus-investicinis-variantas-turint-1-2735771/,15500,582,1,26.61,5,5,-,-,1977,Mūrinis,Centrinis,Įrengtas,-,Balkonas,Su baldais,Kodinė laiptinės spyna,6/8/2019,6/8/2019,17,5040,37060563865,54.660999 25.282012
Vilnius, Senamiestis,Šv. Jono g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-jono-g-parduodamas-butas-senamiescio-sirdyje-sv-1-2735691/,305000,3772,4,80.85,3,4,-,-,1979,Mūrinis,Centrinis,Įrengtas,-,-,-,-,6/7/2019,7/23/2019,3,872,37061855656,54.682157 25.288808
Vilnius, Senamiestis,Šv. Jono g.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-sv-jono-g-parduodamas-butas-senamiescio-sirdyje-sv-1-2735689/,305000,3772,3,80.85,3,4,-,-,1979,Mūrinis,Centrinis,Įrengtas,-,-,-,-,6/7/2019,8/14/2019,10,2971,37061855656,54.682157 25.288808
Klaipėda, Alksnynė,Liubeko g.,-,https://www.aruodas.lt/butai-klaipedoje-alksnyneje-liubeko-g-parduodamas-3-kambariu-butas-su-holu-butas-1-2735635/,77000,1000,3,77,2,5,-,-,1996,Blokinis,Centrinis,Įrengtas,Aukštos lubos Tualetas ir vonia atskirai Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas,Skalbimo mašina Su baldais Vonia,Šarvuotos durys Kodinė laiptinės spyna,6/7/2019,8/7/2019,3,547,37067097734,-
Kaunas, Kalniečiai,Šiaurės pr.,-,https://www.aruodas.lt/butai-kaune-kalnieciuose-siaures-pr-parduodamas-tvarkingas-jaukus-2-kambariu-1-2735627/,46500,930,2,50,1,5,-,-,1979,Blokinis,Centrinis,Įrengtas,-,-,-,-,6/7/2019,8/4/2019,20,2234,37067194052,54.929207 23.965239
Alytus, Senamiestis,Stasio Taškūno g.,-,https://www.aruodas.lt/butai-alytuje-senamiestyje-stasio-taskuno-g-naujos-statybos-3-kambariu-butas-alytaus-1-2735571/,80500,1205,3,66.8,2,4,2,3,2019,Mūrinis,Aeroterminis,Dalinė apdaila,-,-,-,-,6/7/2019,6/10/2019,2,880,37062994245,54.397323 24.044004
Vilnius, Naujamiestis,T. Ševčenkos g.,-,https://www.aruodas.lt/butai-vilniuje-naujamiestyje-t-sevcenkos-g-parduodami-nauji-butai-naujamiestyje-zemiau-1-2735567/,59900,1375,1,43.57,3,4,-,29,2020,Mūrinis,Centrinis,Dalinė apdaila,Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Vieta automobiliui,-,Šarvuotos durys Kodinė laiptinės spyna,6/7/2019,6/7/2019,70,6555,37062703386,54.676907 25.262351
Vilnius, Paneriai,Savanorių pr.,-,https://www.aruodas.lt/butai-vilniuje-paneriuose-savanoriu-pr-laisve-atrasti-buvusioje-istorinio-kombinato-1-2735565/,44192,922,2,47.94,2,5,-,219,2019,Mūrinis,Kita,Dalinė apdaila,Aukštos lubos Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,-,-,-,6/7/2019,6/7/2019,29,4581,37063024866,54.645247 25.199424
Vilnius, Žemieji Paneriai,Savanorių pr.,-,https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-savanoriu-pr-laisve-atrasti-buvusioje-istorinio-kombinato-1-2735089/,44192,922,2,47.94,2,5,-,219,2019,Mūrinis,Kita,Dalinė apdaila,Aukštos lubos Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Terasa,-,Šarvuotos durys Kodinė laiptinės spyna,6/7/2019,8/5/2019,7,1413,37066779731,54.645247 25.199424
Vilnius, Vilkpėdė,Savanorių pr.,-,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-savanoriu-pr-laisve-atrasti-buvusioje-istorinio-kombinato-1-2735079/,44192,922,2,47.94,2,5,-,219,2019,Mūrinis,Kita,Dalinė apdaila,Aukštos lubos Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Terasa,-,Šarvuotos durys Kodinė laiptinės spyna,6/6/2019,8/5/2019,6,1145,37066779731,54.645247 25.199424
Palanga,-,S. Nėries g.,-,https://www.aruodas.lt/butai-palangoje-s-neries-g-parduodamas-irengtas-9637-kvm-butas-su-1-2596215/,189000,1961,4,96.37,3,4,-,-,2003,Mūrinis,Centrinis kolektorinis,Įrengtas,Atskiras įėjimas Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas,Kondicionierius Skalbimo mašina Su baldais Šaldytuvas Virtuvės komplektas Viryklė Dušo kabina,Šarvuotos durys Signalizacija,6/7/2019,7/12/2019,3,1458,37061111252,55.919921 21.056774
Vilnius, Senamiestis,Gedimino pr.,-,https://www.aruodas.lt/butai-vilniuje-senamiestyje-gedimino-pr-parduodamas-isskirtinis-butas-prestizineje-1-2735527/,185000,2569,3,72,4,4,-,-,1940,Mūrinis,Centrinis,Įrengtas,Aukštos lubos,Sandėliukas,Vonia,Kodinė laiptinės spyna,6/7/2019,7/27/2019,7,1599,37061658700,-
Varėnos m.,-,Statybininkų g.,-,https://www.aruodas.lt/butai-varenoje-statybininku-g-parduodamas-1-kambario-butas-uz-ypac-gera-1-2735525/,7900,282,1,28,1,1,-,9,1980,Medinis,Kietu kuru,Įrengtas,-,-,-,-,6/7/2019,6/7/2019,-,1564,37062290042,54.21487 24.578387
Klaipėda, Žardininkai,Taikos pr.,-,https://www.aruodas.lt/butai-klaipedoje-zardininkuose-taikos-pr-parduodamas-vieno-kambario-butas-su-balkonu-1-2735493/,31500,955,1,33,1,9,-,-,1985,Blokinis,Centrinis,Neįrengtas,-,Balkonas,-,Šarvuotos durys,6/7/2019,6/27/2019,1,435,37066223391,-
Vilnius, Pilaitė,Karaliaučiaus g.,-,https://www.aruodas.lt/butai-vilniuje-pilaiteje-karaliauciaus-g-parduodamos-erdvios-ir-sviesios-patalpos-1-2735475/,62900,2082,1,30.21,1,9,-,-,2017,Mūrinis,Centrinis kolektorinis,Įrengtas,-,-,-,-,6/7/2019,7/9/2019,1,1026,37068830022,54.706552 25.174369
Palanga,-,Kretingos g.,-,https://www.aruodas.lt/butai-palangoje-kretingos-g-parduodamas-3-kambariu-butas-kretingos-g-1-2487869/,57000,838,3,68,1,5,-,57,1993,Mūrinis,Elektra,Įrengtas,-,-,-,-,6/7/2019,6/7/2019,4,595,37060170901,55.913114 21.089123
Panevėžys, Centras,P. Puzino g.,-,https://www.aruodas.lt/butai-panevezyje-centre-p-puzino-g-parduodamas-3-kambariu-butas-miesto-centre-1-2735459/,14500,261,3,55.56,1,2,-,16,1926,Mūrinis,Kietu kuru,Įrengtas,Atskiras įėjimas Aukštos lubos,Sandėliukas Rūsys Vieta automobiliui,-,Šarvuotos durys,6/7/2019,7/8/2019,6,2002,37065752080,55.733026 24.355017
Vilnius, Pavilnys,Tolimosios Sodų 4-oji g.,-,https://www.aruodas.lt/butai-vilniuje-pavilnyje-tolimosios-sodu-4-oji-g-penkiolikos-blokuotu-namu-kvartalas-vilniuje-1-2675597/,147000,1718,4,85.55,2,2,-,17,2018,Mūrinis,Dujinis,Įrengtas,Atskiras įėjimas Aukštos lubos Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Uždaras kiemas Virtuvė sujungta su kambariu,Terasa Vieta automobiliui,Šildomos grindys,Šarvuotos durys,6/7/2019,7/23/2019,51,2437,37063933337,-
Pasvalio m.,-,Biržų g.,-,https://www.aruodas.lt/butai-pasvalyje-birzu-g-parduodamas-nestandartinis-lofto-stiliaus-1-2735437/,36850,670,3,55,3,4,-,-,2017,Mūrinis,Dujinis,Kita,Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Internetas Kabelinė televizija Virtuvė sujungta su kambariu,Balkonas,-,Šarvuotos durys Kodinė laiptinės spyna,6/7/2019,6/7/2019,-,592,37061632844,56.061827 24.400582
Pasvalio m.,-,Biržų g.,1,https://www.aruodas.lt/butai-pasvalyje-birzu-g-parduodami-butai-pasvalio-m-centre-per-du-1-2317111/,36850,670,4,55,3,4,-,-,2017,Mūrinis,Dujinis,Dalinė apdaila,-,-,-,-,2/14/2019,8/12/2019,2,14691,37061010566,56.061827 24.400582
Panevėžys, Skaistakalnis,Audėjų g.,-,https://www.aruodas.lt/butai-panevezyje-skaistakalnyje-audeju-g-parduodamas-2k-butas-audeju-g-panevezio-m-1-2735395/,17900,395,2,45.3,2,6,-,6,1988,Mūrinis,Centrinis,Įrengtas,-,-,-,-,6/7/2019,6/7/2019,9,2737,37067189096,55.738102 24.385869
Vilnius, Vilkpėdė,Savanorių pr.,-,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-savanoriu-pr-laisve-atrasti-buvusioje-istorinio-kombinato-1-2735099/,20023,1195,2,16.76,2,5,-,219,2019,Mūrinis,Kita,Dalinė apdaila,Aukštos lubos Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Terasa,-,Šarvuotos durys Kodinė laiptinės spyna,6/7/2019,8/5/2019,30,5627,37066779731,54.645247 25.199424
Vilnius, Žemieji Paneriai,Savanorių pr.,-,https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-savanoriu-pr-laisve-atrasti-buvusioje-istorinio-kombinato-1-2735091/,20023,1195,2,16.76,2,5,-,219,2019,Mūrinis,Kita,Dalinė apdaila,Aukštos lubos Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Terasa,-,Šarvuotos durys Kodinė laiptinės spyna,6/6/2019,8/5/2019,7,2491,37066779731,54.645247 25.199424
Vilnius, Vilkpėdė,Savanorių pr.,-,https://www.aruodas.lt/butai-vilniuje-vilkpedeje-savanoriu-pr-laisve-atrasti-buvusioje-istorinio-kombinato-1-2735077/,36031,878,2,41.06,2,5,-,219,2019,Mūrinis,Kita,Dalinė apdaila,Aukštos lubos Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Terasa,-,Šarvuotos durys Kodinė laiptinės spyna,6/7/2019,8/5/2019,27,3323,37066779731,54.645247 25.199424
Vilnius, Žemieji Paneriai,Savanorių pr.,-,https://www.aruodas.lt/butai-vilniuje-zemuosiuose-paneriuose-savanoriu-pr-laisve-atrasti-buvusioje-istorinio-kombinato-1-2735075/,36031,878,2,41.06,2,5,-,219,2019,Mūrinis,Kita,Dalinė apdaila,Aukštos lubos Butas per kelis aukštus Nauja kanalizacija Nauja elektros instaliacija Virtuvė sujungta su kambariu,Terasa,-,Šarvuotos durys Kodinė laiptinės spyna,6/6/2019,8/5/2019,14,1512,37066779731,54.645247 25.199424
Vilkaviškio m.,-,Pilviškių g.,-,https://www.aruodas.lt/butai-vilkaviskyje-pilviskiu-g-parduodamas-38-kvm-1-kambariu-butas-pirmame-1-2735257/,12800,334,1,38.31,1,5,-,33,1993,Mūrinis,Centrinis,Įrengtas,-,Balkonas Rūsys,Viryklė Dušo kabina,-,6/6/2019,8/19/2019,1,1295,37061701117,54.656277  23.041213
Vilniaus r. sav., Skaidiškių k.,Sodų g.,-,https://www.aruodas.lt/butai-vilniaus-rajone-skaidiskiu-k-sodu-g-parduodamas-remontuotinas-vieno-kambario-1-2635635/,28000,966,1,29,4,4,-,-,1978,Mūrinis,Centrinis,Įrengtas,-,-,-,-,6/6/2019,6/6/2019,3,1020,37061833155,54.605537 25.388596
Klaipėda, Laukininkai,Laukininkų g.,-,https://www.aruodas.lt/butai-klaipedoje-laukininkuose-laukininku-g-parduodamas-3-kambariu-butas-butas-sviesus-1-2735213/,68800,1058,3,65,3,5,-,-,1983,Blokinis,Centrinis,Įrengtas,Nauja kanalizacija Nauja elektros instaliacija,Balkonas Rūsys,Virtuvės komplektas Plastikiniai vamzdžiai Vonia,Šarvuotos durys Kodinė laiptinės spyna,6/6/2019,6/25/2019,4,635,37060236020,-
Jurbarko m.,-,Žemaitės g.,-,https://www.aruodas.lt/butai-jurbarke-zemaites-g-parduodamas-1k-butas-jurbarke-zemaites-g-1-2735209/,9000,265,1,34,5,5,-,-,1975,Blokinis,Centrinis,Įrengtas,-,-,Virtuvės komplektas Vonia,Šarvuotos durys,6/6/2019,7/14/2019,-,1062,37064878557,-
Alytus, Senamiestis,Stasio Taškūno g.,-,https://www.aruodas.lt/butai-alytuje-senamiestyje-stasio-taskuno-g-naujos-statybos-3-kambariu-butas-alytaus-1-2735159/,89500,1209,3,74,1,4,1,-,2019,Mūrinis,Aeroterminis,Dalinė apdaila,-,-,-,-,6/6/2019,6/10/2019,1,333,37062994245,54.397323 24.044004
Kaunas, Šilainiai,Nemakščių g.,-,https://www.aruodas.lt/butai-kaune-silainiuose-nemaksciu-g-parduodamas-per-tris-aukstus-erdvus-15146-1-2699665/,95000,627,5,151.46,2,3,-,-,1996,Mūrinis,"Elektra, kietu kuru",Įrengtas,Butas per kelis aukštus Tualetas ir vonia atskirai,Rūsys Yra palėpė,Virtuvės komplektas Židinys Vonia,Šarvuotos durys Signalizacija,6/6/2019,8/12/2019,27,2376,37067622040,-
Kaunas, Žaliakalnis,Tvirtovės al.,-,https://www.aruodas.lt/butai-kaune-zaliakalnyje-tvirtoves-al-svajojantiems-apie-gyvenima-zaliakalnyje-1-2735111/,98800,1300,3,76,4,4,-,-,2019,Mūrinis,Centrinis,Dalinė apdaila,Kabelinė televizija Internetas Virtuvė sujungta su kambariu,Balkonas,Vonia,Šarvuotos durys Signalizacija,6/6/2019,8/7/2019,8,1445,37061643283,54.912873 23.936015
